,inspection_id,dba_name,license_,facility_type,inspection_date,latitude,longitude,year,category
162998,1072543,CORNELL'S  HOAGIE SHOPPE,2103363.0,restaurant,2013-09-11,41.75069125467628,-87.64799597054453,2013,Restaurant
162999,1199111,SUMMER HOUSE SANTA MONICA/STELLA BARRA PIZZERIA,2234204.0,restaurant,2013-09-26,41.91754112681401,-87.6486290102714,2013,Restaurant
163000,1319826,MEZE,2134244.0,restaurant,2013-10-15,41.88581503908056,-87.64966726646823,2013,Restaurant
163001,1372266,ELM STREET LIQUORS,2129206.0,restaurant,2013-11-12,41.90327840141334,-87.62912853335304,2013,Restaurant
163004,1286321,Damenzo's,2141879.0,restaurant,2013-09-26,41.871853705220325,-87.68603684594997,2013,Restaurant
163005,1370162,MOODY'S RESTAURANT INC,1219.0,restaurant,2013-11-04,41.98933359616522,-87.6603946130645,2013,Restaurant
163008,1360708,FILONEK'S,48472.0,restaurant,2013-09-05,41.99418952580172,-87.78468948624445,2013,Restaurant
163009,1099171,BOURBON CAFE',54753.0,restaurant,2013-08-29,41.96830877194304,-87.68853600406185,2013,Restaurant
163012,920393,ROYS LUNCH BAG,46653.0,restaurant,2013-09-16,41.76560498384187,-87.61511390884785,2013,Restaurant
163013,1151702,RAYMOND'S HAMBURGERS & TACOS,1963471.0,restaurant,2013-10-08,41.85183235473326,-87.692640861193,2013,Restaurant
163015,1114967,UMAI,2183709.0,restaurant,2013-08-12,41.87278061406621,-87.63077151242979,2013,Restaurant
163016,1367280,CHLOE'S,2137496.0,restaurant,2013-09-20,41.88018311843046,-87.76131902310048,2013,Restaurant
163018,1236030,PIE HOLE PIZZA JOINT,2048876.0,restaurant,2013-10-10,41.94535397550152,-87.64589409386303,2013,Restaurant
163019,1305407,Pasteleria La Casita,1975745.0,restaurant,2013-09-13,41.78576858829238,-87.72855241416381,2013,Restaurant
163021,1092543,STARBUCKS COFFEE #11125,1741650.0,restaurant,2013-08-12,41.92515700661516,-87.66011197475856,2013,Restaurant
163023,1228205,SOUTH COAST,1817424.0,restaurant,2013-09-26,41.85899630014676,-87.62410566978502,2013,Restaurant
163024,1369244,WEBER'S BAKERY INC,35541.0,restaurant,2013-09-26,41.79188685217955,-87.7987491908631,2013,Restaurant
163025,1146525,SBARRO'S,8069.0,restaurant,2013-09-12,41.87146505049896,-87.66988444521657,2013,Restaurant
163026,1367342,Firehouse Steak and Lemonade,2196811.0,restaurant,2013-10-17,41.90225163790281,-87.76587291212932,2013,Restaurant
163027,1072620,"FIREHOUSE OF DAN RYAN, INC.",1717263.0,restaurant,2013-10-22,41.73637382027632,-87.62723156456728,2013,Restaurant
163030,1228198,GIO'S,1330074.0,restaurant,2013-09-25,41.84359198530103,-87.64291886464049,2013,Restaurant
163031,1106834,JARVIS GYROS,2177795.0,restaurant,2013-09-10,42.015929221479176,-87.66884761052985,2013,Restaurant
163033,1372237,MUNICIPAL BAR & DINING COMPANY,2147331.0,restaurant,2013-10-21,41.89248920535884,-87.63484457195423,2013,Restaurant
163035,920379,JOE'S CHICKEN,2263991.0,restaurant,2013-08-28,41.74542533742324,-87.60492672131191,2013,Restaurant
163037,1365286,DRAKE BROTHERS,1766389.0,restaurant,2013-09-26,41.90011845725853,-87.62398051946951,2013,Restaurant
163041,1383223,BURGER KING #1512,1473491.0,restaurant,2013-11-12,41.895863316453,-87.68619201224591,2013,Restaurant
163043,1235986,KABUL HOUSE EXPRESS,2109863.0,restaurant,2013-09-18,41.99788329809707,-87.68738928391146,2013,Restaurant
163044,1228149,BIRRIERIA Y TAQUERIA ARANDAS,81713.0,restaurant,2013-09-09,41.8086758892637,-87.66892613661817,2013,Restaurant
163048,1324642,FATHER & SON PIZZERIA NORTH,33590.0,restaurant,2013-08-28,41.91085671243038,-87.64510166096133,2013,Restaurant
163049,1369371,"LUNADA MEXICAN GRILL, INC.",2277342.0,restaurant,2013-10-01,41.8045514672873,-87.72002031513671,2013,Restaurant
163050,1236013,ERICK'S TACOS,2289051.0,restaurant,2013-10-01,41.968650679928686,-87.67885727462351,2013,Restaurant
163055,1329467,POPEYES FRIED CHICKEN REST,6345.0,restaurant,2013-08-21,41.99629003084423,-87.71675088819937,2013,Restaurant
163063,1072622,"WESTERN TACOS MEXICAN FAST FOOD, INC.",2262204.0,restaurant,2013-10-23,41.763197094674176,-87.68305259975155,2013,Restaurant
163065,1228291,TAQUERIA,59961.0,restaurant,2013-11-12,41.82805948367949,-87.6812132960163,2013,Restaurant
163066,1106966,HANA SUSHI AND EXPRESS,2284613.0,restaurant,2013-11-07,42.00568707320046,-87.66080017921671,2013,Restaurant
163067,1360494,SLUGGERS GRILL,23242.0,restaurant,2013-08-26,41.946576955272015,-87.65618754109963,2013,Restaurant
163068,1199117,FLOUR AND WATER,2157146.0,restaurant,2013-09-27,41.9358516200296,-87.66310796652628,2013,Restaurant
163069,1343512,HAROLD'S HEALTHY CHICKEN SHACK,2289970.0,restaurant,2013-10-17,41.8808046152,-87.71137549591673,2013,Restaurant
163074,1369568,PICK ME UP CAFE,52004.0,restaurant,2013-10-09,41.94382098436834,-87.65396258925858,2013,Restaurant
163076,1174614,BOUZOUKI LOUNGE,1806.0,restaurant,2013-10-25,41.87759408077344,-87.64738020966664,2013,Restaurant
163077,1106941,ZIA'S LAGO VISTA,2221636.0,restaurant,2013-10-29,41.95118641238087,-87.66882564060083,2013,Restaurant
163079,1369387,RUMOR'S CAFE,39481.0,restaurant,2013-10-01,41.984430646590845,-87.69709447302681,2013,Restaurant
163083,1199120,SU VANS INC.,1301327.0,restaurant,2013-10-01,41.942863099939785,-87.67072015125754,2013,Restaurant
163085,1151775,PIZZERIA MILAN INC.,1578677.0,restaurant,2013-11-04,41.8578724323867,-87.66819631105814,2013,Restaurant
163087,1296570,TAMALESY RESTAURANT COSTA GRANDE,2283314.0,restaurant,2013-09-13,41.710575955665966,-87.53542925902096,2013,Restaurant
163090,1361287,"Peeled Juice Bar, LLC",2279189.0,restaurant,2013-08-23,41.91054576337486,-87.65295085452867,2013,Restaurant
163095,1361397,MILWOOD,1969233.0,restaurant,2013-10-09,41.90642912051378,-87.67151421455068,2013,Restaurant
163096,1139107,CASTLE,17464.0,restaurant,2013-09-04,41.89335935419248,-87.62984514678733,2013,Restaurant
163098,1110398,THE MIDWAY CLUB,2271538.0,restaurant,2013-11-08,41.89011149652908,-87.6221038750602,2013,Restaurant
163101,1092608,ELAINE'S COFFEE CALL,2163202.0,restaurant,2013-09-12,41.91524998684686,-87.63429326814013,2013,Restaurant
163102,1360653,Carnivale Restaurant,1488939.0,restaurant,2013-09-03,41.88691135073751,-87.64586376051244,2013,Restaurant
163103,1361087,TASTY CHINA,1816478.0,restaurant,2013-09-19,41.909962883396176,-87.71015785093465,2013,Restaurant
163106,1072522,MC DONALDS RESTAURANT,59747.0,restaurant,2013-09-03,41.756211883020434,-87.63213054212369,2013,Restaurant
163109,1343482,PICAZO'S TACO & FAST FOOD,2138163.0,restaurant,2013-09-30,41.91744084939224,-87.71287644557948,2013,Restaurant
163113,1369824,S@KURA,2037766.0,restaurant,2013-10-21,41.92476548264239,-87.6903375310175,2013,Restaurant
163114,1099155,PRINCE CREPERIE CAFE INC,2065308.0,restaurant,2013-08-23,41.965937814462336,-87.70825056406663,2013,Restaurant
163117,1099261,DELICIAS BRIANNA,2133945.0,restaurant,2013-10-30,41.97077348787285,-87.68883023563765,2013,Restaurant
163118,1360417,ALIBABA RETRO,2124427.0,restaurant,2013-08-21,41.97587297833956,-87.80690680884247,2013,Restaurant
163122,1369714,JUST JIM'S,46607.0,restaurant,2013-10-16,41.655209102868895,-87.55444660744494,2013,Restaurant
163125,1369961,MR. G'S DINER,1898660.0,restaurant,2013-10-25,41.9677627944592,-87.77720189962909,2013,Restaurant
163127,1106764,A & T GRILL,59454.0,restaurant,2013-08-15,42.01012437485032,-87.67436989898064,2013,Restaurant
163128,1354191,PAPA JOE'S PIZZA,71767.0,restaurant,2013-08-09,41.98595467056788,-87.77730482813251,2013,Restaurant
163129,1072489,LAWNYA'S KITCHEN,2099091.0,restaurant,2013-08-14,41.75256556288032,-87.64377758039586,2013,Restaurant
163131,1174579,PEKING CHINESE KITCHEN,2156690.0,restaurant,2013-09-13,41.93981400524677,-87.64911458899103,2013,Restaurant
163132,1099215,DAWALI MEDITERANEAN KITCHEN,1892716.0,restaurant,2013-09-27,41.97064734770698,-87.70839072729144,2013,Restaurant
163133,1369925,Chicago Homewood Suites,1095146.0,restaurant,2013-10-24,41.89179678289696,-87.62649273716487,2013,Restaurant
163136,1092709,MOLLY'S CUPCAKES LLC,1769281.0,restaurant,2013-11-06,41.92873269456906,-87.64251051720782,2013,Restaurant
163145,1369959,SONNYS PIZZA,1922118.0,restaurant,2013-10-25,41.92591653625677,-87.68753279860687,2013,Restaurant
163150,1319809,McDONALDS,1519152.0,restaurant,2013-10-07,41.77859718342359,-87.61544138794639,2013,Restaurant
163152,1166380,WILD GOOSE BAR & GRILL,12475.0,restaurant,2013-08-27,41.95958202440171,-87.68239844007711,2013,Restaurant
163153,1092668,STARBUCKS COFFEE #2401,23128.0,restaurant,2013-10-18,41.89631758778245,-87.63584025366825,2013,Restaurant
163155,1072598,MAC'S AMERICAN FOOD,80542.0,restaurant,2013-10-11,41.90315615397302,-87.67242231949352,2013,Restaurant
163156,1115041,EPIC BURGER,1904806.0,restaurant,2013-09-25,41.875313842368,-87.62747311617227,2013,Restaurant
163159,1361396,TOMATO HEAD,1937122.0,restaurant,2013-10-09,41.90734970710327,-87.64926041452054,2013,Restaurant
163166,1151677,CAPO STEAKS,2289538.0,restaurant,2013-10-02,41.75069125467628,-87.64799597054453,2013,Restaurant
163174,1099214,LITTLE CLOWN PIZZA & RESTAURANT,2288917.0,restaurant,2013-09-27,41.93195794616993,-87.71704869968485,2013,Restaurant
163176,1361341,TAQUERIA SUPER BURRITO,24883.0,restaurant,2013-09-17,41.90863767362906,-87.68732449576194,2013,Restaurant
163178,1072513,BEST SUBMARINES,2164116.0,restaurant,2013-08-26,41.743013902925945,-87.6533891822259,2013,Restaurant
163179,1354169,THE DOG HOUSE GRILL,2278971.0,restaurant,2013-08-09,41.91018442836669,-87.63482698262082,2013,Restaurant
163180,1199126,MFK,63936.0,restaurant,2013-10-02,41.93299476122033,-87.64064047605578,2013,Restaurant
163184,1319875,MORGAN'S BAR AND GRILL,1578072.0,restaurant,2013-10-30,41.86475566339389,-87.64669917908263,2013,Restaurant
163185,1370097,THE CURRAGH IRISH PUB,1937135.0,restaurant,2013-10-30,42.002978321714274,-87.81624173417883,2013,Restaurant
163190,1369655,"EPIC BURGER, INC",2184050.0,restaurant,2013-10-11,41.88942242357974,-87.63091874436272,2013,Restaurant
163193,1305400,CARNITAS Y TACOS LA INT'L,34913.0,restaurant,2013-09-11,41.81512377769992,-87.70233076057335,2013,Restaurant
163194,1092653,7-ELEVEN #33908A,1869712.0,restaurant,2013-10-07,41.89082850091685,-87.62788986939843,2013,Restaurant
163195,1092651,THE MONKEYS PAW,1991375.0,restaurant,2013-10-03,41.92782819932113,-87.66355568079454,2013,Restaurant
163198,1369326,PANES BREAD CAFE,36251.0,restaurant,2013-09-30,41.936372505860334,-87.65413313674591,2013,Restaurant
163201,1329562,RAHMANIA  RESTAURANT,2026962.0,restaurant,2013-10-10,41.99746452702938,-87.69877865473168,2013,Restaurant
163204,1329447,"MR BEEF ON HARLEM, LTD",385.0,restaurant,2013-08-12,41.9512746694024,-87.80706638213873,2013,Restaurant
163205,1345616,TUMBAO BAR & GRILL,1741827.0,restaurant,2013-10-29,41.91728582124535,-87.707534074446,2013,Restaurant
163206,1360643,WILL'S NORTHWOODS INN,25671.0,restaurant,2013-09-03,41.93720667186293,-87.65902155261739,2013,Restaurant
163210,1360384,GRUPPO DI AMICI,1964341.0,restaurant,2013-08-20,42.01615267045287,-87.66856404328705,2013,Restaurant
163211,1236008,URBAN INDIA RESTAURANT,2049216.0,restaurant,2013-09-27,41.99753534020119,-87.69482177020934,2013,Restaurant
163212,1106933,FROG N SNAIL,2137239.0,restaurant,2013-10-25,41.93841197166044,-87.64449180403412,2013,Restaurant
163213,1369375,RUSH STREET,85188.0,restaurant,2013-10-01,42.008536400868735,-87.91442843927047,2013,Restaurant
163214,1369796,DI VITA'S RESTAURANT & PIZZA,37735.0,restaurant,2013-10-18,41.93905185360739,-87.72175841245375,2013,Restaurant
163215,1365229,360 CHICAGO,2153502.0,restaurant,2013-08-09,41.898948541729865,-87.62397498768968,2013,Restaurant
163221,1370114,ANDY'S CAFE,2252834.0,restaurant,2013-10-31,41.90988374801486,-87.71675134304142,2013,Restaurant
163223,1372230,PIZZERIA ORA,49732.0,restaurant,2013-10-17,41.89211867239105,-87.6324496885045,2013,Restaurant
163225,1236050,NANO SUSHI,2158256.0,restaurant,2013-10-21,41.940146235765575,-87.64912448509257,2013,Restaurant
163226,1369935,LAVAZZA CAFE,1878434.0,restaurant,2013-10-24,41.89266689703108,-87.62286601089627,2013,Restaurant
163229,1305375,PALETERIA Y NEVERIA LA MEXICANA YOGURT AND CHURRO,2125277.0,restaurant,2013-08-22,41.81761758884696,-87.69825774800141,2013,Restaurant
163233,1324615,ROBINSON'S #1 RIB,32317.0,restaurant,2013-08-15,41.878531278353606,-87.63942745962717,2013,Restaurant
163236,1106842,MARTYRS',40864.0,restaurant,2013-09-12,41.952030017774646,-87.67710952822847,2013,Restaurant
163237,1228114,JUST TACOS TAQUERIA,2271065.0,restaurant,2013-08-22,41.74974186281949,-87.7179463916298,2013,Restaurant
163239,1166436,JULIUS MEINL,1817786.0,restaurant,2013-10-01,41.961329362571206,-87.68362832570017,2013,Restaurant
163240,1369582,BIG TONYS PIZZA,2125741.0,restaurant,2013-10-09,41.92479105324667,-87.71042044390944,2013,Restaurant
163245,1106821,CORINTHIAN YACHT CLUB,1621205.0,restaurant,2013-09-05,41.96192072373917,-87.6459095290921,2013,Restaurant
163250,1228157,SAINT'S ALP TEAHOUSE,1717703.0,restaurant,2013-09-10,41.853620744430685,-87.63298132985555,2013,Restaurant
163251,1139079,SCOOZI,22683.0,restaurant,2013-08-14,41.8948386606642,-87.6390299014256,2013,Restaurant
163252,1092590,YOBERRI,2042188.0,restaurant,2013-09-03,41.922587397605,-87.63881263754818,2013,Restaurant
163254,1099216,ALASKA PALETERIA Y NEVENA 2,2289206.0,restaurant,2013-09-30,41.96833532113604,-87.70886984436869,2013,Restaurant
163255,1324734,MILLENNIUM DOGS,1953329.0,restaurant,2013-10-18,41.88416745447802,-87.6226033725251,2013,Restaurant
163256,1106769,TUTTO FRESCO,1001133.0,restaurant,2013-08-19,41.95209131570125,-87.64948576380081,2013,Restaurant
163257,1092665,PUBLIC HOUSE,2008148.0,restaurant,2013-10-17,41.88931871105875,-87.62815266789968,2013,Restaurant
163259,1296614,FOLKLORE,1842767.0,restaurant,2013-10-03,41.903254515018354,-87.6798250453467,2013,Restaurant
163260,1319762,CALYPSO CAFE,62382.0,restaurant,2013-09-12,41.800735550150485,-87.58893621765584,2013,Restaurant
163266,1360735,RAS DASHEN ETHIOPIAN RESTAURANT INC,1122395.0,restaurant,2013-09-06,41.98832592952939,-87.66036036329757,2013,Restaurant
163268,1365266,CAFE CART,1845104.0,restaurant,2013-09-17,41.89571882183127,-87.61873143015464,2013,Restaurant
163269,1286346,Green Zebra,1356624.0,restaurant,2013-10-08,41.89622224642975,-87.66479278157588,2013,Restaurant
163272,1367326,FLOYD'S PUB,1198178.0,restaurant,2013-10-10,41.917458568356686,-87.6851026411648,2013,Restaurant
163276,1361364,FALAFEL & GRILL,2129302.0,restaurant,2013-09-24,41.90570562807067,-87.66992733011313,2013,Restaurant
163278,1329576,ITALIAN EXPRESS,1922756.0,restaurant,2013-10-24,41.99765690187744,-87.68775624151787,2013,Restaurant
163282,1151647,Ciao Amore,1975752.0,restaurant,2013-09-19,41.85809236854504,-87.65470464143156,2013,Restaurant
163283,1324610,SMITH & WOLLENSKY,61234.0,restaurant,2013-08-12,41.88804059387871,-87.62817066340388,2013,Restaurant
163285,1174571,CHAPATI,2246751.0,restaurant,2013-08-26,41.8779141549793,-87.64140539747254,2013,Restaurant
163287,1375312,MAMBO CAFE,1270965.0,restaurant,2013-11-08,41.94169157081146,-87.72833822192297,2013,Restaurant
163288,1228190,HONG KONG DELIGHT IV,79650.0,restaurant,2013-09-20,41.83098585685139,-87.61813057002854,2013,Restaurant
163290,1365289,SOFITEL CHICAGO WATER TOWER,1915121.0,restaurant,2013-09-26,41.89844463667514,-87.62740563976503,2013,Restaurant
163292,1375360,EL PUEBLO 5,2183884.0,restaurant,2013-11-12,42.00386865700232,-87.6727533925483,2013,Restaurant
163299,1360787,ANN SATHER RESTAURANT GRANVILLE,2197134.0,restaurant,2013-09-10,41.99444479581926,-87.66017983127934,2013,Restaurant
163301,1360853,SULLIVAN'S STEAKHOUSE,68917.0,restaurant,2013-09-11,41.88978308717147,-87.62945360013103,2013,Restaurant
163303,1369757,LOS DEFINES #2,31904.0,restaurant,2013-10-17,41.779232357598445,-87.6929983339449,2013,Restaurant
163309,1324660,UNDER THE EL,2059905.0,restaurant,2013-09-06,41.88562155375048,-87.6348004887581,2013,Restaurant
163310,1360290,BULSHO COFFEE SHOP,2065085.0,restaurant,2013-08-15,41.996149190826735,-87.67583275149421,2013,Restaurant
163311,1360585,CARIBOU COFFEE COMPANY #778,1597168.0,restaurant,2013-08-29,41.89223372222434,-87.6406157447626,2013,Restaurant
163315,1324693,OLD CHICAGO GRILL,2185460.0,restaurant,2013-09-24,41.89256663733603,-87.6290125784896,2013,Restaurant
163317,1360800,Meez Meals,2053890.0,restaurant,2013-09-10,41.88743405025222,-87.68184949426895,2013,Restaurant
163321,1296676,PARKWAY HOAGYES,26579.0,restaurant,2013-11-07,41.77731765131112,-87.61540656183371,2013,Restaurant
163324,1099179,THE RED LION LINCOLN SQUARE,2065298.0,restaurant,2013-09-04,41.96815422075822,-87.69363812631346,2013,Restaurant
163332,1361427,ADA STREET,2114079.0,restaurant,2013-10-18,41.91256808104945,-87.66216724918101,2013,Restaurant
163337,1199009,FILIPPO'S,33214.0,restaurant,2013-08-15,41.92192497205786,-87.66461956795443,2013,Restaurant
163338,1199048,SALVATORE'S RESTAURANT,2760.0,restaurant,2013-08-29,41.92665028272765,-87.64226227817502,2013,Restaurant
163339,1296558,SEVEN TREASURES,6231.0,restaurant,2013-09-09,41.850556411576726,-87.63211141670075,2013,Restaurant
163340,1360746,OTOM,1494738.0,restaurant,2013-09-06,41.88663405402807,-87.65184962977254,2013,Restaurant
163342,1360317,SORRENTO'S PIZZERIA & CUCINA,65225.0,restaurant,2013-08-16,41.93030153313704,-87.80632767489487,2013,Restaurant
163345,1324665,P J CLARKE'S,26260.0,restaurant,2013-09-10,41.90409272602859,-87.62882708628075,2013,Restaurant
163346,1375306,TASTE OF CHICAGO,2262823.0,restaurant,2013-11-08,41.67039442848964,-87.6415137299169,2013,Restaurant
163347,1360433,Leo's Restaurant,2192902.0,restaurant,2013-08-22,41.91183055988035,-87.72624739724213,2013,Restaurant
163349,1106760,CUBBY BEAR LOUNGE LTD,16278.0,restaurant,2013-08-15,41.947085343828114,-87.65663783493278,2013,Restaurant
163350,1099210,RESTAURANT EL RANCHENO,2284717.0,restaurant,2013-09-26,41.980147023893736,-87.69259562274559,2013,Restaurant
163351,1106874,MASOULEH,1868777.0,restaurant,2013-09-24,42.00326385698648,-87.67224279851843,2013,Restaurant
163352,1115014,ARA ON,2021600.0,restaurant,2013-09-11,41.87943075616317,-87.6324393694403,2013,Restaurant
163354,1360396,GYRO-MENA,2283205.0,restaurant,2013-08-20,41.87784358404812,-87.6467818341113,2013,Restaurant
163357,1361051,LA FRANCE BAKERY,1597233.0,restaurant,2013-09-19,41.79517107092879,-87.7034617481617,2013,Restaurant
163362,1360262,HABETLER BOWL INC.,38164.0,restaurant,2013-08-14,41.97566222712531,-87.76952928845782,2013,Restaurant
163365,1199154,SOPO,1299591.0,restaurant,2013-10-22,41.943990250918624,-87.6640799966287,2013,Restaurant
163368,1343499,PARK TAVERN CHICAGO,36240.0,restaurant,2013-10-03,41.87748553469393,-87.66852104233708,2013,Restaurant
163369,1329605,St Josef Club,1986716.0,restaurant,2013-11-08,41.937939251675935,-87.8031613804941,2013,Restaurant
163370,1345624,STARBUCKS COFFEE #225,23063.0,restaurant,2013-10-31,41.88585599581413,-87.6294217392213,2013,Restaurant
163371,1099199,GRAND KATACHI,2065260.0,restaurant,2013-09-23,41.96833040315145,-87.67902762942835,2013,Restaurant
163375,1369800,NOVA PIZZA,52447.0,restaurant,2013-10-18,41.78629925284164,-87.72282652764042,2013,Restaurant
163376,1099170,LINCOLN KARAOKE,2089173.0,restaurant,2013-08-29,41.98194878070788,-87.69336920708024,2013,Restaurant
163377,1375243,PINEDAS TACOS,2133574.0,restaurant,2013-11-06,41.953263831201625,-87.7510919961523,2013,Restaurant
163381,1369547,CILANTRO  THAI  KITCHEN,2083683.0,restaurant,2013-10-08,41.99799565276517,-87.66822425933175,2013,Restaurant
163383,1393207,REVOLVER,1139359.0,restaurant,2013-11-04,41.950466140039374,-87.67850589129722,2013,Restaurant
163384,1361112,J & E RESTAURANT GROUP LLC,2054026.0,restaurant,2013-09-20,41.92387940553193,-87.6467837684582,2013,Restaurant
163390,1370133,A&T PANCAKE HOUSE,2293343.0,restaurant,2013-10-30,42.01012437485032,-87.67436989898064,2013,Restaurant
